dataset_folder,dataset_exp_name,dataset_mod,category_en,category_ch,subtype,model,n_seeds,mean_score,std_score,chance_level,chance_source,t_stat,p_raw,cohens_d,above_chance,p_holm_global,p_holm_within_dataset
Awakening_balanced_within_subject_linear_downsample,Awakening_balanced,within_subject,Unknown,Unknown,Unknown,femba,3,0.957704202651967,0.005743191906624404,0.5,balanced_chance,138.03594703436647,5.247850010013385e-05,79.69509117813641,True,0.04103818707830467,0.0004198280008010708
Awakening_balanced_within_subject_linear_downsample,Awakening_balanced,within_subject,Unknown,Unknown,Unknown,labram,3,0.9380269352290641,0.0032761602249212728,0.5,balanced_chance,231.57747326556722,1.8646410060244784e-05,133.70131652812861,True,0.014767956767713869,0.00018646410060244782
Awakening_balanced_within_subject_linear_downsample,Awakening_balanced,within_subject,Unknown,Unknown,Unknown,neurogpt,3,0.8162930897541637,0.012765552890977057,0.5,balanced_chance,42.91515661059817,0.0005425316224326944,24.7770772214438,True,0.4074412484469535,0.0021701264897307777
Awakening_balanced_within_subject_linear_downsample,Awakening_balanced,within_subject,Unknown,Unknown,Unknown,neurolm,3,0.9250452706363793,0.012253487125242593,0.5,balanced_chance,60.080856717307526,0.00027691554932044365,34.68769879888084,True,0.21128656413149852,0.0013845777466022183
Awakening_balanced_within_subject_linear_downsample,Awakening_balanced,within_subject,Unknown,Unknown,Unknown,reve,3,0.6115116621618961,0.02587284481353962,0.5,balanced_chance,7.465118965185657,0.01747530927572599,4.30998844408252,True,1.0,0.03495061855145198
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,bendr,3,0.23611111111111113,0.007567532888091452,0.25,balanced_chance,-3.178877656956098,0.08633561484774314,-1.8353258709644902,False,1.0,0.604349303934202
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,biot,3,0.25,0.0,0.25,balanced_chance,0.0,1.0,0.0,False,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,brainomni,3,0.3055555555555556,0.017619603411618428,0.25,balanced_chance,5.461249190290318,0.03193140587631131,3.153053690125741,True,1.0,0.2554512470104905
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,cbramod,3,0.26909722222222227,0.02296659124188013,0.25,balanced_chance,1.4402380755575528,0.28647606239372175,0.8315218406203018,True,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,eegmamba,3,0.2818287037037037,0.0072280069425907445,0.25,balanced_chance,7.627127698096898,0.01675916279695137,4.403524229639895,True,1.0,0.15083246517256232
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,femba,3,0.2586805555555556,0.006259637631013871,0.25,balanced_chance,2.4019223070763136,0.13827251556786027,1.3867504905630768,True,1.0,0.6913625778393013
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,labram,3,0.26157407407407407,0.012797074298319451,0.25,balanced_chance,1.566520899975912,0.2577303809747951,0.9044312632922676,True,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,neurogpt,3,0.2540509259259259,0.005580816412611643,0.25,balanced_chance,1.2572371141874128,0.3355894029732541,0.7258661863112912,True,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,neurolm,3,0.3171296296296296,0.011559597427915604,0.25,balanced_chance,10.058475646479794,0.009739897456529917,5.807263622132404,True,1.0,0.09739897456529917
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,Unknown,Unknown,Unknown,reve,3,0.22800925925925922,0.013030474825460304,0.25,balanced_chance,-2.9230769230769282,0.09981919760964451,-1.6876392484004477,False,1.0,0.604349303934202
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,bendr,3,0.23965416181801605,0.008393370846435412,0.25,balanced_chance,-2.134960757237658,0.16631442188339823,-1.2326201679004491,False,1.0,0.4989432656501947
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,biot,3,0.25,0.0,0.25,balanced_chance,0.0,1.0,0.0,False,1.0,1.0
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,brainomni,3,0.3142651271107783,0.006151761067346648,0.25,balanced_chance,18.094081368272334,0.003040483866794072,10.446622748711025,True,1.0,0.03040483866794072
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,cbramod,3,0.27454552519999653,0.010391595034470881,0.25,balanced_chance,4.091200302150819,0.05487325360435896,2.3620555957554537,True,1.0,0.3292395216261538
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,eegmamba,3,0.28744002850963485,0.005353218982873493,0.25,balanced_chance,12.113838761870673,0.006745662993198968,6.993928070085756,True,1.0,0.06071096693879071
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,femba,3,0.319460873795899,0.01460191973193491,0.25,balanced_chance,8.239311320791954,0.014412830991510903,4.756968608996366,True,1.0,0.11530264793208722
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,labram,3,0.2725859445345379,0.011896652631065732,0.25,balanced_chance,3.2883202261952356,0.08135472655993606,1.8985125677755104,True,1.0,0.3292395216261538
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,neurogpt,3,0.30002780742446283,0.01580581901719599,0.25,balanced_chance,5.482202735345079,0.03169924326798773,3.165151225003584,True,1.0,0.22189470287591412
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,neurolm,3,0.296815101901206,0.02172834590293408,0.25,balanced_chance,3.731813522144533,0.06489433945364896,2.154563541575632,True,1.0,0.3292395216261538
BCIC2A_wsn_within_subject_linear_downsample,BCIC2A_wsn,within_subject,Unknown,Unknown,Unknown,reve,3,0.252322280381436,0.02008590430185863,0.25,balanced_chance,0.20025524116907148,0.8597967976241551,0.11561741739559686,True,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,bendr,3,0.47500000000000003,0.04092676385936225,0.5,balanced_chance,-1.0580184237878958,0.4009577021268467,-0.6108472217815253,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,biot,3,0.46166666666666667,0.014433756729740642,0.5,balanced_chance,-4.6,0.04415261983810989,-2.6558112382722787,False,1.0,0.4415261983810989
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,brainomni,3,0.49499999999999994,0.0050000000000000044,0.5,balanced_chance,-1.7320508075688965,0.2254033307585132,-1.000000000000011,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,cbramod,3,0.51,0.02645751311064593,0.5,balanced_chance,0.6546536707079771,0.5799159747915971,0.37796447300922725,True,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,eegmamba,3,0.48166666666666663,0.036855573979160006,0.5,balanced_chance,-0.8615864949867538,0.4797178531755574,-0.4974371948107485,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,femba,3,0.49,0.024999999999999994,0.5,balanced_chance,-0.6928203230275516,0.5600586549359398,-0.40000000000000047,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,labram,3,0.5066666666666666,0.03752776749732565,0.5,balanced_chance,0.3076923076923047,0.7874023986189085,0.1776462366737293,True,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,neurogpt,3,0.48166666666666663,0.00763762615825974,0.5,balanced_chance,-4.1576092031015035,0.05327073759374244,-2.4003967925959184,False,1.0,0.479436638343682
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,neurolm,3,0.49333333333333335,0.025166114784235857,0.5,balanced_chance,-0.4588314677411222,0.691393300075817,-0.264906471413008,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,Unknown,Unknown,Unknown,reve,3,0.515,0.010000000000000009,0.5,balanced_chance,2.5980762113533156,0.12168993434632017,1.5,True,1.0,0.9735194747705613
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,bendr,3,0.207,0.02260530911091462,0.2,balanced_chance,0.5363499164507354,0.6453896462396912,0.30966176864266537,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,biot,3,0.20466666666666666,0.013012814197295407,0.2,balanced_chance,0.6211495565912785,0.5978605072650024,0.35862086370499136,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,brainomni,3,0.22033333333333335,0.010214368964029727,0.2,balanced_chance,3.447923855559746,0.07480129777364371,1.9906597661527519,True,1.0,0.5984103821891497
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,cbramod,3,0.20166666666666666,0.012583057392117913,0.2,balanced_chance,0.22941573387055947,0.8398718461949144,0.13245323570650305,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,eegmamba,3,0.20733333333333337,0.0011547005383792527,0.2,balanced_chance,11.000000000000025,0.008163401865824444,6.350852961085899,True,1.0,0.08163401865824443
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,femba,3,0.19400000000000003,0.013114877048603998,0.2,balanced_chance,-0.7924058156930586,0.5111870980657898,-0.4574957109978124,False,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,labram,3,0.21433333333333335,0.013428824718989136,0.2,balanced_chance,1.8487143956870942,0.20574392303448116,1.06735575400468,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,neurogpt,3,0.19366666666666665,0.012662279942148398,0.2,balanced_chance,-0.8663254299163535,0.4776354707331947,-0.500173220168025,False,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,neurolm,3,0.22366666666666668,0.008504900548115405,0.2,balanced_chance,4.819794056445115,0.040452922672730166,2.782709395927146,True,1.0,0.3640763040545715
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,Unknown,Unknown,Unknown,reve,3,0.18666666666666665,0.024193663082165397,0.2,balanced_chance,-0.9545479198066978,0.4405457611355396,-0.5511084984547944,False,1.0,1.0
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,bendr,3,0.2014223118194105,0.010784234158739997,0.2,balanced_chance,0.2284368365117672,0.8405376891698219,0.13188806905289532,True,1.0,1.0
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,biot,3,0.20885192243717673,0.013505189377719783,0.2,balanced_chance,1.135265783917327,0.3739962400653843,0.6554460059464403,True,1.0,1.0
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,brainomni,3,0.19868689219984895,0.020635502876433502,0.2,balanced_chance,-0.1102163314989554,0.9223008925721634,-0.06363342866001494,False,1.0,1.0
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,cbramod,3,0.22426570884341937,0.016729737120250047,0.2,balanced_chance,2.5122594752312257,0.12858274449024223,1.4504536842989364,True,1.0,1.0
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,eegmamba,3,0.2123672434106041,0.0064981724396898175,0.2,balanced_chance,3.296418206125684,0.08100269992764027,1.903187938668247,True,1.0,0.8100269992764026
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,femba,3,0.2041400804646909,0.011432087449882798,0.2,balanced_chance,0.6272546237687763,0.5945551015719996,0.3621456258833404,True,1.0,1.0
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,labram,3,0.2178797486897686,0.01490817767301044,0.2,balanced_chance,2.0772916607579357,0.1733798947616679,1.1993248995239592,True,1.0,1.0
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,neurogpt,3,0.20576393432403747,0.013739980422815622,0.2,balanced_chance,0.7265968941371486,0.5430066351913222,0.41950091242242876,True,1.0,1.0
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,neurolm,3,0.2339697463504762,0.018987384863923214,0.2,balanced_chance,3.098758834927578,0.09026351097268533,1.789069247499168,True,1.0,0.812371598754168
BCI_Speech_within_subject_linear_downsample,BCI_Speech,within_subject,Unknown,Unknown,Unknown,reve,3,0.1991399265263266,0.024395352871140554,0.2,balanced_chance,-0.061064538091060376,0.9568610472695719,-0.03525562750481386,False,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,bendr,3,0.03035714285714285,0.0030929478706587105,0.025,balanced_chance,2.9999999999999942,0.09546596626670945,1.7320508075688739,True,1.0,0.6592486087902654
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,biot,3,0.029166666666666664,0.0013638618139749533,0.025,balanced_chance,5.2915026221291726,0.0339082169207042,3.055050463303888,True,1.0,0.339082169207042
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,brainomni,3,0.03809523809523809,0.005231665425966354,0.025,balanced_chance,4.335448823922887,0.04930120545682562,2.5030725455497254,True,1.0,0.44371084911143055
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,cbramod,3,0.029166666666666664,0.006581352496278564,0.025,balanced_chance,1.0965646299831393,0.38723664665462837,0.6331018843045879,True,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,eegmamba,3,0.02857142857142857,0.0061858957413174175,0.025,balanced_chance,0.9999999999999996,0.4226497308103744,0.5773502691896255,True,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,femba,3,0.03720238095238095,0.007271899835042034,0.025,balanced_chance,2.9064129405341763,0.10079935022164908,1.6780182935936188,True,1.0,0.6592486087902654
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,labram,3,0.026785714285714284,0.009061510325975197,0.025,balanced_chance,0.341328074393144,0.7653814338982678,0.1970658556328583,True,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,neurogpt,3,0.02738095238095238,0.0013638618139749533,0.025,balanced_chance,3.023715784073814,0.09417837268432362,1.745743121887937,True,1.0,0.6592486087902654
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,neurolm,3,0.02946428571428571,0.0026785714285714277,0.025,balanced_chance,2.886751345948126,0.10197348986612567,1.6666666666666652,True,1.0,0.6592486087902654
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,Unknown,Unknown,Unknown,reve,3,0.04583333333333333,0.008943440000783757,0.025,balanced_chance,4.034732923929646,0.05629176027212736,2.3294541397390267,True,1.0,0.45033408217701887
BETA_SSVEP_wsn_within_subject_linear_downsample,BETA_SSVEP_wsn,within_subject,Unknown,Unknown,Unknown,bendr,3,0.03388506420968047,0.005743087858269811,0.025,balanced_chance,2.6796355931623608,0.11560999434256834,1.5470883310423915,True,1.0,0.69365996605541
BETA_SSVEP_wsn_within_subject_linear_downsample,BETA_SSVEP_wsn,within_subject,Unknown,Unknown,Unknown,biot,3,0.030480559628476605,0.004130904424371917,0.025,balanced_chance,2.297949009526065,0.1483567528110495,1.3267214792339075,True,1.0,0.7417837640552476
BETA_SSVEP_wsn_within_subject_linear_downsample,BETA_SSVEP_wsn,within_subject,Unknown,Unknown,Unknown,brainomni,3,0.03583941331683916,0.0003811182516355368,0.025,balanced_chance,49.2613893678282,0.0004118303405848757,28.441076412170585,True,0.31257922850392067,0.004118303405848757
BETA_SSVEP_wsn_within_subject_linear_downsample,BETA_SSVEP_wsn,within_subject,Unknown,Unknown,Unknown,cbramod,3,0.028612672112253337,0.0016630689431166954,0.025,balanced_chance,3.762520895726259,0.06393841044385543,2.1722924519791476,True,1.0,0.447568873106988
BETA_SSVEP_wsn_within_subject_linear_downsample,BETA_SSVEP_wsn,within_subject,Unknown,Unknown,Unknown,eegmamba,3,0.02382674917491076,0.001515035274513462,0.025,balanced_chance,-1.341308729415075,0.31184246767741164,-0.7744049559941885,False,1.0,0.9355274030322349
