dataset_folder,dataset_exp_name,participation_method,model,n_seeds,mean_score,std_score,chance_level,chance_source,category_en,category_ch,subtype,t_stat,p_raw,cohens_d,above_chance,p_holm_global,p_holm_within_dataset
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,brainomni,3,0.6021890245167713,0.10164337317321818,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,1.7413489626846221,0.2237480337098111,1.0053682923590423,True,1.0,1.0
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,cbramod,3,0.49387977672541417,0.1478378555130238,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,-0.07170381110076625,0.9493627941522625,-0.04139821464094947,False,1.0,1.0
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,eegmamba,3,0.4934579117082285,0.16015288685038667,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,-0.07075257606523976,0.9500328675519262,-0.04084901883712565,False,1.0,1.0
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,femba,3,0.6464576440271558,0.030565668019053988,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,8.29924870131209,0.01420980325634657,4.791573471774187,True,1.0,0.1420980325634657
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,labram,3,0.5377485638779164,0.12907466010738572,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,0.5065473772692055,0.6627952234565322,0.2924552646236747,True,1.0,1.0
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,neurogpt,3,0.69517998976117,0.11908135253020034,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,2.8389134965643215,0.10491253235250038,1.639047471447473,True,1.0,0.9442127911725035
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,neurolm,3,0.5889833472674453,0.15254043879334017,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,1.0103791474178545,0.4186754790977536,0.5833426727452828,True,1.0,1.0
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,reve,3,0.4786581134902772,0.064291033765984,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,-0.574967139255533,0.623373959124535,-0.33195743262437105,False,1.0,1.0
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,bendr,3,0.4035549708418827,0.017740019137289106,0.5,balanced_chance,Unknown,Unknown,Unknown,-9.416432380740257,0.011090604500948158,-5.436579769826297,False,1.0,0.05527480896924599
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,biot,3,0.5963560376437124,0.03034083990435342,0.5,balanced_chance,Unknown,Unknown,Unknown,5.500624021650192,0.03149718961255687,3.1757867596106606,True,1.0,0.06909779485903458
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,brainomni,3,0.7285318769809394,0.014537457658241718,0.5,balanced_chance,Unknown,Unknown,Unknown,27.228201201718385,0.001346122205171304,15.720209293361403,True,0.6946370300681499,0.010768977641370431
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,cbramod,3,0.4724160806237423,0.0014040935290766294,0.5,balanced_chance,Unknown,Unknown,Unknown,-34.02675736493228,0.0008625746119337177,-19.645357524293733,False,0.45371424587713555,0.00776317150740346
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,eegmamba,3,0.4664690985797028,0.032875784452041784,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.7665654478377384,0.21933843592933808,-1.0199270368502102,False,1.0,0.21933843592933808
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,femba,3,0.7520047127841704,0.003935045648450115,0.5,balanced_chance,Unknown,Unknown,Unknown,110.92246578153478,8.126583966113175e-05,64.04111547814617,True,0.04388355341701115,0.0008126583966113175
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,labram,3,0.6273182164404149,0.02338051288828571,0.5,balanced_chance,Unknown,Unknown,Unknown,9.431855522482447,0.011054961793849198,5.445484324862901,True,1.0,0.05527480896924599
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,neurogpt,3,0.5736585926523078,0.011310834046022957,0.5,balanced_chance,Unknown,Unknown,Unknown,11.279488706907134,0.007768503819649634,6.512215841254178,True,1.0,0.0466110229178978
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,neurolm,3,0.5929821531416158,0.024873469986587276,0.5,balanced_chance,Unknown,Unknown,Unknown,6.474762609530273,0.023032598286344862,3.7382059355512265,True,1.0,0.06909779485903458
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,reve,3,0.6871188091390001,0.013704045633328839,0.5,balanced_chance,Unknown,Unknown,Unknown,23.64989822365361,0.0017831120889450507,13.654275105733667,True,0.9111702774509208,0.012481784622615354
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,bendr,3,0.20124803015315304,0.02996097194643386,0.25,balanced_chance,Unknown,Unknown,Unknown,-2.818362798602583,0.10621206048928224,-1.6271825204472286,False,1.0,0.42484824195712895
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,biot,3,0.10000000000000002,1.6996749443881478e-17,0.25,balanced_chance,Unknown,Unknown,Unknown,-inf,0.0,inf,False,0.0,0.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,brainomni,3,0.2347112535944524,0.03972570137446528,0.25,balanced_chance,Unknown,Unknown,Unknown,-0.6665932794698431,0.5736369727580438,-0.3848578093419094,False,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,cbramod,3,0.14956206973397182,0.04680276244022103,0.25,balanced_chance,Unknown,Unknown,Unknown,-3.7169515036642595,0.0653644531139701,-2.1459829512053443,False,1.0,0.3268222655698505
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,eegmamba,3,0.2476792620544034,0.01732743349787342,0.25,balanced_chance,Unknown,Unknown,Unknown,-0.23198103939164663,0.8381279719757841,-0.13393431553965637,False,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,femba,3,0.13208751437217534,0.03306457942928188,0.25,balanced_chance,Unknown,Unknown,Unknown,-6.176712950211052,0.025223609554769957,-3.566126884511399,False,1.0,0.20178887643815965
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,labram,3,0.15433845417445416,0.032920591525775936,0.25,balanced_chance,Unknown,Unknown,Unknown,-5.033040113227993,0.03728283445044634,-2.9058270642143667,False,1.0,0.2609798411531244
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,neurogpt,3,0.11616045920657732,0.022211864367465993,0.25,balanced_chance,Unknown,Unknown,Unknown,-10.4366243589818,0.009056260361822503,-6.025587883089148,False,1.0,0.08150634325640252
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,neurolm,3,0.2657436655491851,0.020183123670216716,0.25,balanced_chance,Unknown,Unknown,Unknown,1.3510707794353802,0.30921942843368,0.7800410782012543,True,1.0,0.92765828530104
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,reve,3,0.22108366942595592,0.010094269990527097,0.25,balanced_chance,Unknown,Unknown,Unknown,-4.96168160448484,0.0383016702816227,-2.864628209982537,False,1.0,0.2609798411531244
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,bendr,3,0.46431884036142135,0.02939688753313107,0.5,balanced_chance,Unknown,Unknown,Unknown,-2.1023171686914868,0.1702646319447861,-1.2137733832660018,False,1.0,0.5107938958343583
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,biot,3,0.4337799108266471,0.010201108351192287,0.5,balanced_chance,Unknown,Unknown,Unknown,-11.243538935314167,0.007817678864072588,-6.491460230947673,False,1.0,0.06689308107064343
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,brainomni,3,0.33668452403522364,0.0099344341131225,0.5,balanced_chance,Unknown,Unknown,Unknown,-28.473760942220103,0.0012311408395022593,-16.43933354483183,False,0.6414243773806771,0.012311408395022594
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,cbramod,3,0.39575167853856374,0.10467980927314538,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.724911333224051,0.22668522973684896,-0.9958780225651422,False,1.0,0.5107938958343583
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,eegmamba,3,0.3964695707851096,0.037129792655994524,0.5,balanced_chance,Unknown,Unknown,Unknown,-4.829543897295441,0.04029948610870147,-2.788338469166637,False,1.0,0.2578233073960471
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,femba,3,0.39646847610651137,0.058848206911602544,0.5,balanced_chance,Unknown,Unknown,Unknown,-3.047193261774613,0.0929279702264368,-1.7592978499583867,False,1.0,0.464639851132184
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,labram,3,0.4626993876087027,0.024923761526773704,0.5,balanced_chance,Unknown,Unknown,Unknown,-2.5921671472325,0.12214773938663508,-1.4965884002391883,False,1.0,0.4885909575465403
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,neurogpt,3,0.4784271166641796,0.003239437916776062,0.5,balanced_chance,Unknown,Unknown,Unknown,-11.534510295719285,0.007432564563404825,-6.6594526242040395,False,1.0,0.06689308107064343
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,neurolm,3,0.42690761910660163,0.02499231350876303,0.5,balanced_chance,Unknown,Unknown,Unknown,-5.065546145183921,0.03683190105657816,-2.9245944305144085,False,1.0,0.2578233073960471
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,reve,3,0.5112612143450508,0.013964781280615207,0.5,balanced_chance,Unknown,Unknown,Unknown,1.3967275969890565,0.2973054997117427,0.8064010541062109,True,1.0,0.5107938958343583
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,bendr,3,0.1943774111259529,0.026840664272955214,0.2,balanced_chance,Unknown,Unknown,Unknown,-0.3628304240492951,0.7514886874913365,-0.2094802429950466,False,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,biot,3,0.17885725694160567,0.01775288410996223,0.2,balanced_chance,Unknown,Unknown,Unknown,-2.06278061421937,0.1752218117215491,-1.190946942898695,False,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,brainomni,3,0.18299161926573482,0.05711197217274898,0.2,balanced_chance,Unknown,Unknown,Unknown,-0.5158179356355607,0.6573427253639241,-0.297807623992028,False,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,cbramod,3,0.1863586112452643,0.021620690047777336,0.2,balanced_chance,Unknown,Unknown,Unknown,-1.0928225859946588,0.3885450729884681,-0.6309414142005192,False,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,eegmamba,3,0.18886010457311034,0.014959659998792627,0.2,balanced_chance,Unknown,Unknown,Unknown,-1.289793008125476,0.32614259035786275,-0.7446623404401409,False,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,femba,3,0.16771942218588368,0.016750198923799916,0.2,balanced_chance,Unknown,Unknown,Unknown,-3.337966380344705,0.07923054547591686,-1.9271757882379363,False,1.0,0.7130749092832518
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,labram,3,0.20034569742312183,0.013306337493717912,0.2,balanced_chance,Unknown,Unknown,Unknown,0.04499852053018459,0.968197335957044,0.025979907941236974,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,neurogpt,3,0.16466053102785008,0.017162077884390715,0.2,balanced_chance,Unknown,Unknown,Unknown,-3.5665702128026804,0.07041173639129036,-2.0591602724453284,False,1.0,0.7041173639129037
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,neurolm,3,0.2041370501018934,0.00987639564086322,0.2,balanced_chance,Unknown,Unknown,Unknown,0.7255259135519055,0.5435397996064248,0.4188825814932418,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,reve,3,0.16622725997428475,0.02329085348559529,0.2,balanced_chance,Unknown,Unknown,Unknown,-2.5115482209156474,0.12864212992823154,-1.4500430414283747,False,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,bendr,3,0.026403937020903268,0.002306606621065955,0.025,balanced_chance,Unknown,Unknown,Unknown,1.0542284187615771,0.40233618047828346,0.6086590613593501,True,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,biot,3,0.012268326004405769,0.0005374989713214086,0.025,balanced_chance,Unknown,Unknown,Unknown,-41.026880798598356,0.0005935758004743328,-23.686880673081447,False,0.31518875005187075,0.005935758004743328
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,brainomni,3,0.030155059195879085,0.003989250826161891,0.025,balanced_chance,Unknown,Unknown,Unknown,2.2382208671191197,0.15461349467850982,1.2922374201370617,True,1.0,0.6184539787140393
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,cbramod,3,0.021277681401508496,0.00896300732461377,0.025,balanced_chance,Unknown,Unknown,Unknown,-0.7193171556203859,0.5466403928807079,-0.4152979534301458,False,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,eegmamba,3,0.01370904607866476,0.0023803799585234444,0.025,balanced_chance,Unknown,Unknown,Unknown,-8.21570765946233,0.014493971452505847,-4.743341028773847,False,1.0,0.11595177162004677
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,femba,3,0.027951104762516044,0.007117842448710264,0.025,balanced_chance,Unknown,Unknown,Unknown,0.7181197706985571,0.5472402582956222,0.4146066429232043,True,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,labram,3,0.015053702971209995,0.005157961205459169,0.025,balanced_chance,Unknown,Unknown,Unknown,-3.3399808790345564,0.07914604277511247,-1.9283388595988042,False,1.0,0.47487625665067484
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,neurogpt,3,0.014942186162018057,0.0009920230082166195,0.025,balanced_chance,Unknown,Unknown,Unknown,-17.560726350260275,0.0032270733186036647,-10.138690085488125,False,1.0,0.029043659867432983
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,neurolm,3,0.0159620771145329,0.002821501172349863,0.025,balanced_chance,Unknown,Unknown,Unknown,-5.54816059831055,0.030984484261642194,-3.203232014941871,False,1.0,0.21689138983149536
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,reve,3,0.03749361197463138,0.008349050860375929,0.025,balanced_chance,Unknown,Unknown,Unknown,2.591859969713745,0.12217160398917178,1.496411051216046,True,1.0,0.6108580199458589
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,bendr,3,0.0012195121951219512,0.0,0.025,balanced_chance,Unknown,Unknown,Unknown,-inf,0.0,inf,False,0.0,0.0
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,biot,3,0.04184053429045639,0.019336192585314133,0.025,balanced_chance,Unknown,Unknown,Unknown,1.5085007500302823,0.2704613743782262,0.8709333141027359,True,1.0,0.8113841231346786
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,brainomni,3,0.06735607951584739,0.024161666276292047,0.025,balanced_chance,Unknown,Unknown,Unknown,3.0363337069538248,0.09350338416966014,1.7530280830593252,True,1.0,0.4675169208483007
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,cbramod,3,0.4291772117613553,0.12716499618384008,0.025,balanced_chance,Unknown,Unknown,Unknown,5.505095639842078,0.03144842947142495,3.178368449577459,True,1.0,0.22013900629997463
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,eegmamba,3,0.024460669242839087,0.006765525764548554,0.025,balanced_chance,Unknown,Unknown,Unknown,-0.13807474925041985,0.9028284451259068,-0.07971749364801997,False,1.0,1.0
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,femba,3,0.032321839248100795,0.0018808909358520635,0.025,balanced_chance,Unknown,Unknown,Unknown,6.742441755038547,0.021296923302639534,3.8927505622668774,True,1.0,0.17037538642111627
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,labram,3,0.023901203871867005,0.004610242256583114,0.025,balanced_chance,Unknown,Unknown,Unknown,-0.41281360396380756,0.7197906630738533,-0.23833804537364384,False,1.0,1.0
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,neurogpt,3,0.01396495043935501,0.0037221106750524257,0.025,balanced_chance,Unknown,Unknown,Unknown,-5.135061305722333,0.03589411897804385,-2.96472902716402,False,1.0,0.22013900629997463
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,neurolm,3,0.006730037557059455,0.0022393130650600673,0.025,balanced_chance,Unknown,Unknown,Unknown,-14.131343981016517,0.004970336113813544,-8.158735251451084,False,1.0,0.0447330250243219
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,reve_new,3,0.06008487398972425,0.02271286481547636,0.025,balanced_chance,Unknown,Unknown,Unknown,2.675522652956875,0.11590625172167207,1.5447137239075939,True,1.0,0.4675169208483007
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,bendr,3,0.4372100501597583,0.061569579615057365,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.766381775025193,0.2193701400233624,-1.0198209933024442,False,1.0,0.8774805600934495
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,biot,3,0.6048533383964902,0.006380597461381169,0.5,balanced_chance,Unknown,Unknown,Unknown,28.463057032690696,0.0012320652763385812,16.433153639783644,True,0.6414243773806771,0.011088587487047231
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,brainomni,3,0.5793583431219808,0.015097334467119652,0.5,balanced_chance,Unknown,Unknown,Unknown,9.104433805259582,0.011850063318684058,5.256447308285749,True,1.0,0.07241400715895352
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,cbramod,3,0.5000426837484855,0.04362911780821787,0.5,balanced_chance,Unknown,Unknown,Unknown,0.0016945201908351078,0.9988017941423344,0.0009783316883259054,True,1.0,1.0
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,eegmamba,3,0.47246071070961637,0.01832942050911712,0.5,balanced_chance,Unknown,Unknown,Unknown,-2.602343496432744,0.12136082162668968,-1.5024637181893168,False,1.0,0.6068041081334484
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,femba,3,0.5799638399392855,0.008971120771698126,0.5,balanced_chance,Unknown,Unknown,Unknown,15.43858755977166,0.00416929086453589,8.913472683541775,True,1.0,0.03335432691628712
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,labram,3,0.600325263426028,0.005217337317253694,0.5,balanced_chance,Unknown,Unknown,Unknown,33.3059648955342,0.0009002625478790878,19.229207798056898,True,0.47263783763652106,0.009002625478790879
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,neurogpt,3,0.4941958604254344,0.04804110301270708,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.20925965489821816,0.8536248301618337,-0.12081611808601445,False,1.0,1.0
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,neurolm,3,0.5306546108774025,0.005442628937047263,0.5,balanced_chance,Unknown,Unknown,Unknown,9.755459014393145,0.010344858165564788,5.632316888028244,True,1.0,0.07241400715895352
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,reve,3,0.4946541128931705,0.011649008531965958,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.794861472986954,0.5100355018470777,-0.45891348539748034,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,bendr,3,0.3747040325801483,0.03895993025929627,0.5,balanced_chance,Unknown,Unknown,Unknown,-5.57031237248929,0.030749766217880704,-3.2160213477269948,False,1.0,0.27674789596092636
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,biot,3,0.3876152014908216,0.05588171544643694,0.5,balanced_chance,Unknown,Unknown,Unknown,-3.483360871461926,0.07344980275863151,-2.0111193368231524,False,1.0,0.30129770186020277
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,brainomni,3,0.361062871414247,0.061907140286576255,0.5,balanced_chance,Unknown,Unknown,Unknown,-3.8872117926021432,0.06025954037204056,-2.2442827748559355,False,1.0,0.30129770186020277
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,cbramod,3,0.5407685855263836,0.10382696863399267,0.5,balanced_chance,Unknown,Unknown,Unknown,0.6801052020822941,0.5666047194035293,0.3926589214994774,True,1.0,0.8591555239603118
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,eegmamba,3,0.3747110816654288,0.039150918243460925,0.5,balanced_chance,Unknown,Unknown,Unknown,-5.542827139618113,0.03104139213782989,-3.200152741130081,False,1.0,0.27674789596092636
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,femba,3,0.3769783851092711,0.04090911770681481,0.5,balanced_chance,Unknown,Unknown,Unknown,-5.2086111694464305,0.03493969747945828,-3.0071930607839885,False,1.0,0.27674789596092636
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,labram,3,0.3703611852177766,0.028085161010634664,0.5,balanced_chance,Unknown,Unknown,Unknown,-7.995005396294432,0.015286719194555402,-4.615918517723101,False,1.0,0.152867191945554
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,neurogpt,3,0.36976026299499315,0.047484386212419925,0.5,balanced_chance,Unknown,Unknown,Unknown,-4.75065299671237,0.04156605632133807,-2.74279078647839,False,1.0,0.27674789596092636
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,neurolm,3,0.44930593652275846,0.0824657892846457,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.0647408379446928,0.39852570715525815,-0.6147284094045561,False,1.0,0.8591555239603118
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,reve_new,3,0.4390930397867249,0.07322857145445683,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.4406118749643861,0.28638517465343727,-0.8317376538084599,False,1.0,0.8591555239603118
CIRE_wsn_cross_subject_linear_downsample,CIRE_wsn,cross_subject,bendr,3,0.43858329377176036,0.06404545161195158,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.6609587869779636,0.238603535323683,-0.9589550027746017,False,1.0,0.44578724235051953
CIRE_wsn_cross_subject_linear_downsample,CIRE_wsn,cross_subject,biot,3,0.5362712247559713,0.029103192803737906,0.5,balanced_chance,Unknown,Unknown,Unknown,2.158649896379189,0.16352567257961736,1.2462970987606827,True,1.0,0.44578724235051953
CIRE_wsn_cross_subject_linear_downsample,CIRE_wsn,cross_subject,brainomni,3,0.5504720918135445,0.007786724345861839,0.5,balanced_chance,Unknown,Unknown,Unknown,11.226829601563937,0.007840693724883057,6.4818130926089985,True,1.0,0.07056624352394751
