dataset_folder,dataset_exp_name,participation_method,model,n_seeds,mean_score,std_score,chance_level,chance_source,category_en,category_ch,subtype,t_stat,p_raw,cohens_d,above_chance,p_holm_global,p_holm_within_dataset
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,brainomni,3,0.6300522351037912,0.07963648981725398,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,2.8285661429147386,0.10556401723765585,1.633073424032486,True,1.0,0.6333841034259351
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,cbramod,3,0.5478054871160415,0.06965734440836371,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,1.188697807371785,0.3565672534883507,0.686294999071218,True,1.0,0.8580611698860146
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,eegmamba,3,0.5503674088073208,0.09353567960330177,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,0.9326805714125834,0.44944580774340526,0.538483378972989,True,1.0,0.8580611698860146
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,femba,3,0.6567658385578596,0.03666654651058386,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,7.405289647198611,0.01775132051938652,4.275445971237267,True,1.0,0.1597618846744787
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,labram,3,0.6781207865418127,0.012180018206290518,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,25.329539492413435,0.0015550039531810984,14.624016444394154,True,0.8008270358882656,0.015550039531810984
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,neurogpt,3,0.7140571154204443,0.1023193744926907,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,3.6235346577136314,0.06843555064689627,2.0920487100489034,True,1.0,0.4790488545282739
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,neurolm,3,0.6291939858107765,0.09587175676967392,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,2.33406119796253,0.14474224488828363,1.3475708609487271,True,1.0,0.7237112244414181
ADHD_cross_subject_linear_downsample,ADHD,cross_subject,reve,3,0.5269604123602349,0.008937861575240465,0.5,balanced_chance,Biometrics & Disease,个体与疾病,神经发育障碍（ASD/ADHD等）,5.2246058643707,0.03473709565172762,3.016427602204121,True,1.0,0.27789676521382095
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,bendr,3,0.4719907407407407,0.012815993971405289,0.5,balanced_chance,Unknown,Unknown,Unknown,-3.7853841245281536,0.06323987984893119,-2.1854925432824652,False,1.0,0.12647975969786238
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,biot,3,0.6022660818713451,0.029566612558100114,0.5,balanced_chance,Unknown,Unknown,Unknown,5.990880739012539,0.0267495016707361,3.4588366073518335,True,1.0,0.0802485050122083
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,brainomni,3,0.722977582846004,0.013973767904695797,0.5,balanced_chance,Unknown,Unknown,Unknown,27.638107708114607,0.0013065667101087512,15.956868925171841,True,0.6781081225464419,0.009145966970761258
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,cbramod,3,0.47324561403508775,0.0014619883040935813,0.5,balanced_chance,Unknown,Unknown,Unknown,-31.696529778510115,0.000993868081006428,-18.299999999999805,False,0.5237684786903876,0.008789991090423891
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,eegmamba,3,0.48920565302144253,0.03352706756936457,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.5576496471905276,0.6331707280129454,-0.32195917391895096,False,1.0,0.6331707280129454
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,femba,3,0.7543006822612086,0.003123093561405842,0.5,balanced_chance,Unknown,Unknown,Unknown,141.03378378378508,5.027139476012964e-05,81.4258930323998,True,0.02774980990759156,0.0005027139476012964
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,labram,3,0.63067738791423,0.018394067788053355,0.5,balanced_chance,Unknown,Unknown,Unknown,12.305047359607837,0.006539685581386115,7.104322405460679,True,1.0,0.032698427906930574
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,neurogpt,3,0.5769736842105263,0.006025161374939502,0.5,balanced_chance,Unknown,Unknown,Unknown,22.12759519652409,0.002036120950040983,12.775373043232255,True,1.0,0.012216725700245899
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,neurolm,3,0.5950536062378168,0.020817948989540133,0.5,balanced_chance,Unknown,Unknown,Unknown,7.908448403311294,0.015615332743915973,4.565944814524041,True,1.0,0.06246133097566389
Awakening_balanced_cross_subject_linear_downsample,Awakening_balanced,cross_subject,reve,3,0.683535915852224,0.00994198160210931,0.5,balanced_chance,Unknown,Unknown,Unknown,31.9748661778144,0.0009766656767137656,18.460697595063404,True,0.5156794773048682,0.008789991090423891
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,bendr,3,0.23611111111111113,0.007567532888091452,0.25,balanced_chance,Unknown,Unknown,Unknown,-3.178877656956098,0.08633561484774314,-1.8353258709644902,False,1.0,0.604349303934202
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,biot,3,0.25,0.0,0.25,balanced_chance,Unknown,Unknown,Unknown,0.0,1.0,0.0,False,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,brainomni,3,0.3055555555555556,0.017619603411618428,0.25,balanced_chance,Unknown,Unknown,Unknown,5.461249190290318,0.03193140587631131,3.153053690125741,True,1.0,0.2554512470104905
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,cbramod,3,0.26909722222222227,0.02296659124188013,0.25,balanced_chance,Unknown,Unknown,Unknown,1.4402380755575528,0.28647606239372175,0.8315218406203018,True,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,eegmamba,3,0.2818287037037037,0.0072280069425907445,0.25,balanced_chance,Unknown,Unknown,Unknown,7.627127698096898,0.01675916279695137,4.403524229639895,True,1.0,0.15083246517256232
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,femba,3,0.2586805555555556,0.006259637631013871,0.25,balanced_chance,Unknown,Unknown,Unknown,2.4019223070763136,0.13827251556786027,1.3867504905630768,True,1.0,0.6913625778393013
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,labram,3,0.26157407407407407,0.012797074298319451,0.25,balanced_chance,Unknown,Unknown,Unknown,1.566520899975912,0.2577303809747951,0.9044312632922676,True,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,neurogpt,3,0.2540509259259259,0.005580816412611643,0.25,balanced_chance,Unknown,Unknown,Unknown,1.2572371141874128,0.3355894029732541,0.7258661863112912,True,1.0,1.0
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,neurolm,3,0.3171296296296296,0.011559597427915604,0.25,balanced_chance,Unknown,Unknown,Unknown,10.058475646479794,0.009739897456529917,5.807263622132404,True,1.0,0.09739897456529917
BCIC2A_wsn_cross_subject_linear_downsample,BCIC2A_wsn,cross_subject,reve,3,0.22800925925925922,0.013030474825460304,0.25,balanced_chance,Unknown,Unknown,Unknown,-2.9230769230769282,0.09981919760964451,-1.6876392484004477,False,1.0,0.604349303934202
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,bendr,3,0.47500000000000003,0.04092676385936225,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.0580184237878958,0.4009577021268467,-0.6108472217815253,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,biot,3,0.46166666666666667,0.014433756729740642,0.5,balanced_chance,Unknown,Unknown,Unknown,-4.6,0.04415261983810989,-2.6558112382722787,False,1.0,0.4415261983810989
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,brainomni,3,0.49499999999999994,0.0050000000000000044,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.7320508075688965,0.2254033307585132,-1.000000000000011,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,cbramod,3,0.51,0.02645751311064593,0.5,balanced_chance,Unknown,Unknown,Unknown,0.6546536707079771,0.5799159747915971,0.37796447300922725,True,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,eegmamba,3,0.48166666666666663,0.036855573979160006,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.8615864949867538,0.4797178531755574,-0.4974371948107485,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,femba,3,0.49,0.024999999999999994,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.6928203230275516,0.5600586549359398,-0.40000000000000047,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,labram,3,0.5066666666666666,0.03752776749732565,0.5,balanced_chance,Unknown,Unknown,Unknown,0.3076923076923047,0.7874023986189085,0.1776462366737293,True,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,neurogpt,3,0.48166666666666663,0.00763762615825974,0.5,balanced_chance,Unknown,Unknown,Unknown,-4.1576092031015035,0.05327073759374244,-2.4003967925959184,False,1.0,0.479436638343682
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,neurolm,3,0.49333333333333335,0.025166114784235857,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.4588314677411222,0.691393300075817,-0.264906471413008,False,1.0,1.0
BCIC4_1_cross_subject_linear_downsample,BCIC4_1,cross_subject,reve,3,0.515,0.010000000000000009,0.5,balanced_chance,Unknown,Unknown,Unknown,2.5980762113533156,0.12168993434632017,1.5,True,1.0,0.9735194747705613
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,bendr,3,0.207,0.02260530911091462,0.2,balanced_chance,Unknown,Unknown,Unknown,0.5363499164507354,0.6453896462396912,0.30966176864266537,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,biot,3,0.20466666666666666,0.013012814197295407,0.2,balanced_chance,Unknown,Unknown,Unknown,0.6211495565912785,0.5978605072650024,0.35862086370499136,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,brainomni,3,0.22033333333333335,0.010214368964029727,0.2,balanced_chance,Unknown,Unknown,Unknown,3.447923855559746,0.07480129777364371,1.9906597661527519,True,1.0,0.5984103821891497
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,cbramod,3,0.20166666666666666,0.012583057392117913,0.2,balanced_chance,Unknown,Unknown,Unknown,0.22941573387055947,0.8398718461949144,0.13245323570650305,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,eegmamba,3,0.20733333333333337,0.0011547005383792527,0.2,balanced_chance,Unknown,Unknown,Unknown,11.000000000000025,0.008163401865824444,6.350852961085899,True,1.0,0.08163401865824443
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,femba,3,0.19400000000000003,0.013114877048603998,0.2,balanced_chance,Unknown,Unknown,Unknown,-0.7924058156930586,0.5111870980657898,-0.4574957109978124,False,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,labram,3,0.21433333333333335,0.013428824718989136,0.2,balanced_chance,Unknown,Unknown,Unknown,1.8487143956870942,0.20574392303448116,1.06735575400468,True,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,neurogpt,3,0.19366666666666665,0.012662279942148398,0.2,balanced_chance,Unknown,Unknown,Unknown,-0.8663254299163535,0.4776354707331947,-0.500173220168025,False,1.0,1.0
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,neurolm,3,0.22366666666666668,0.008504900548115405,0.2,balanced_chance,Unknown,Unknown,Unknown,4.819794056445115,0.040452922672730166,2.782709395927146,True,1.0,0.3640763040545715
BCI_Speech_cross_subject_linear_downsample,BCI_Speech,cross_subject,reve,3,0.18666666666666665,0.024193663082165397,0.2,balanced_chance,Unknown,Unknown,Unknown,-0.9545479198066978,0.4405457611355396,-0.5511084984547944,False,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,bendr,3,0.03035714285714285,0.0030929478706587105,0.025,balanced_chance,Unknown,Unknown,Unknown,2.9999999999999942,0.09546596626670945,1.7320508075688739,True,1.0,0.6592486087902654
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,biot,3,0.029166666666666664,0.0013638618139749533,0.025,balanced_chance,Unknown,Unknown,Unknown,5.2915026221291726,0.0339082169207042,3.055050463303888,True,1.0,0.339082169207042
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,brainomni,3,0.03809523809523809,0.005231665425966354,0.025,balanced_chance,Unknown,Unknown,Unknown,4.335448823922887,0.04930120545682562,2.5030725455497254,True,1.0,0.44371084911143055
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,cbramod,3,0.029166666666666664,0.006581352496278564,0.025,balanced_chance,Unknown,Unknown,Unknown,1.0965646299831393,0.38723664665462837,0.6331018843045879,True,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,eegmamba,3,0.02857142857142857,0.0061858957413174175,0.025,balanced_chance,Unknown,Unknown,Unknown,0.9999999999999996,0.4226497308103744,0.5773502691896255,True,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,femba,3,0.03720238095238095,0.007271899835042034,0.025,balanced_chance,Unknown,Unknown,Unknown,2.9064129405341763,0.10079935022164908,1.6780182935936188,True,1.0,0.6592486087902654
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,labram,3,0.026785714285714284,0.009061510325975197,0.025,balanced_chance,Unknown,Unknown,Unknown,0.341328074393144,0.7653814338982678,0.1970658556328583,True,1.0,1.0
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,neurogpt,3,0.02738095238095238,0.0013638618139749533,0.025,balanced_chance,Unknown,Unknown,Unknown,3.023715784073814,0.09417837268432362,1.745743121887937,True,1.0,0.6592486087902654
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,neurolm,3,0.02946428571428571,0.0026785714285714277,0.025,balanced_chance,Unknown,Unknown,Unknown,2.886751345948126,0.10197348986612567,1.6666666666666652,True,1.0,0.6592486087902654
BETA_SSVEP_wsn_cross_subject_linear_downsample,BETA_SSVEP_wsn,cross_subject,reve,3,0.04583333333333333,0.008943440000783757,0.025,balanced_chance,Unknown,Unknown,Unknown,4.034732923929646,0.05629176027212736,2.3294541397390267,True,1.0,0.45033408217701887
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,bendr,3,0.025000000000000005,4.2491873609703695e-18,0.025,balanced_chance,Unknown,Unknown,Unknown,0.0,1.0,0.0,True,1.0,1.0
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,biot,3,0.06481481481481481,0.023337191039126966,0.025,balanced_chance,Unknown,Unknown,Unknown,2.9549949707994116,0.09797928841050799,1.7060671418450308,True,1.0,0.39191715364203195
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,brainomni,3,0.07777777777777778,0.02572258219090574,0.025,balanced_chance,Unknown,Unknown,Unknown,3.553834212414733,0.07086483853734094,2.051807139192948,True,1.0,0.37771092255470573
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,cbramod,3,0.42546296296296293,0.12599399031980776,0.025,balanced_chance,Unknown,Unknown,Unknown,5.505200657910899,0.031447285655840145,3.178429081787763,True,1.0,0.31447285655840146
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,eegmamba,3,0.03333333333333333,0.0069444444444444475,0.025,balanced_chance,Unknown,Unknown,Unknown,2.078460969082651,0.1732326180856746,1.1999999999999993,True,1.0,0.5196978542570239
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,femba,3,0.05092592592592592,0.010788129812713926,0.025,balanced_chance,Unknown,Unknown,Unknown,4.1624472189841315,0.053156669380457724,2.4031900223680975,True,1.0,0.37771092255470573
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,labram,3,0.03287037037037037,0.0034952937200327544,0.025,balanced_chance,Unknown,Unknown,Unknown,3.9000674757995486,0.05989785186413731,2.2517050070105737,True,1.0,0.37771092255470573
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,neurogpt,3,0.026388888888888892,0.006364688465216447,0.025,balanced_chance,Unknown,Unknown,Unknown,0.3779644730092276,0.7418011102528386,0.2182178902359926,True,1.0,1.0
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,neurolm,3,0.032407407407407406,0.002891202777036296,0.025,balanced_chance,Unknown,Unknown,Unknown,4.43760156980183,0.047213865319338216,2.5620504608813928,True,1.0,0.37771092255470573
BenchmarkSSVEP_cross_subject_linear_downsample,BenchmarkSSVEP,cross_subject,reve_new,3,0.07361111111111111,0.01683938285136409,0.025,balanced_chance,Unknown,Unknown,Unknown,4.999999999999998,0.03774955135062375,2.8867513459481278,True,1.0,0.33974596215561376
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,bendr,3,0.5010053157338167,0.002908301314341239,0.5,balanced_chance,Unknown,Unknown,Unknown,0.5987199194363028,0.6101397655101486,0.34567110665574047,True,1.0,1.0
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,biot,3,0.6085674506508548,0.011343354755575059,0.5,balanced_chance,Unknown,Unknown,Unknown,16.57748916678171,0.003619094100238296,9.571017832929526,True,1.0,0.032144293891868805
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,brainomni,3,0.5814359247929097,0.014682648221386664,0.5,balanced_chance,Unknown,Unknown,Unknown,9.6066565905477,0.010662666501151018,5.546405768565007,True,1.0,0.07463866550805712
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,cbramod,3,0.5451205953999546,0.018920071520283865,0.5,balanced_chance,Unknown,Unknown,Unknown,4.130595575005914,0.05391426215571873,2.3848004671431418,True,1.0,0.26957131077859364
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,eegmamba,3,0.5111786593272402,0.006440394024061079,0.5,balanced_chance,Unknown,Unknown,Unknown,3.006338718244245,0.09511937530579184,1.7357104682535094,True,1.0,0.38047750122316737
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,femba,3,0.5827466827806732,0.008588309381095055,0.5,balanced_chance,Unknown,Unknown,Unknown,16.687971098176305,0.0035715882102076452,9.634804605760786,True,1.0,0.032144293891868805
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,labram,3,0.600621860601254,0.005323718138246575,0.5,balanced_chance,Unknown,Unknown,Unknown,32.73692753592825,0.0009317873936795355,18.900673925309448,True,0.49291553125647425,0.009317873936795354
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,neurogpt,3,0.5172181071707329,0.013237669836623835,0.5,balanced_chance,Unknown,Unknown,Unknown,2.2528614777328095,0.15304671722460753,1.3006901806159759,True,1.0,0.4591401516738226
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,neurolm,3,0.5399956252989904,0.01398432700286442,0.5,balanced_chance,Unknown,Unknown,Unknown,4.9537210538733065,0.03841786073818496,2.8600321839440705,True,1.0,0.2305071644291098
Broderick_CP_cross_subject_linear_downsample,Broderick_CP,cross_subject,reve,3,0.4993576034821361,0.007513869523593997,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.14808127876745625,0.895860064127903,-0.08549476615833489,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,bendr,3,0.5,0.0,0.5,balanced_chance,Unknown,Unknown,Unknown,0.0,1.0,0.0,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,biot,3,0.49892151740004603,0.007433927542353262,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.25127856675448934,0.8250592435789447,-0.14507574815728777,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,brainomni,3,0.46590796652463334,0.05726213997736898,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.0312072537982564,0.41082416289532697,-0.595367785570718,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,cbramod,3,0.559524256989588,0.081325361289555,0.5,balanced_chance,Unknown,Unknown,Unknown,1.2677353749671532,0.3325075951108715,0.7319273599984971,True,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,eegmamba,3,0.4998440121468925,0.0002691641841027234,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.003769828613847,0.4212014558307422,-0.5795267807546292,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,femba,3,0.4981492211378354,0.002149375916408552,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.4914296742470348,0.27435836731578095,-0.8610773239039214,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,labram,3,0.46535728729296316,0.06148203509289134,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.9759426217746882,0.43202139124364153,-0.5634607353952454,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,neurogpt,3,0.48549469139075274,0.025064311522737186,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.002378679657378,0.4217352649123206,-0.5787236005301287,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,neurolm,3,0.4978127913685875,0.06013807904727851,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.06299430471301415,0.9555004248052175,-0.03636977878347203,False,1.0,1.0
Broderick_Rev_128_cross_subject_linear_downsample,Broderick_Rev_128,cross_subject,reve_new,3,0.4970418908561636,0.016490829265204798,0.5,balanced_chance,Unknown,Unknown,Unknown,-0.31069361334480117,0.785423710400561,-0.17937904130011847,False,1.0,1.0
CIRE_wsn_cross_subject_linear_downsample,CIRE_wsn,cross_subject,bendr,3,0.49226707292597793,0.009052257072675955,0.5,balanced_chance,Unknown,Unknown,Unknown,-1.4796113804434612,0.27709782350468876,-0.8542540287950662,False,1.0,0.3507386944349533
CIRE_wsn_cross_subject_linear_downsample,CIRE_wsn,cross_subject,biot,3,0.545338116030259,0.01703848391010577,0.5,balanced_chance,Unknown,Unknown,Unknown,4.608856098827281,0.04399412327355054,2.6609243093141792,True,1.0,0.17597649309420216
CIRE_wsn_cross_subject_linear_downsample,CIRE_wsn,cross_subject,brainomni,3,0.557846740879596,0.01437600451287404,0.5,balanced_chance,Unknown,Unknown,Unknown,6.969495186649824,0.019972509971636493,4.023839922128077,True,1.0,0.09986254985818246
CIRE_wsn_cross_subject_linear_downsample,CIRE_wsn,cross_subject,cbramod,3,0.5169197626334384,0.0066415594952428615,0.5,balanced_chance,Unknown,Unknown,Unknown,4.412501093171205,0.04771460018111749,2.5475586939419133,True,1.0,0.17597649309420216
CIRE_wsn_cross_subject_linear_downsample,CIRE_wsn,cross_subject,eegmamba,3,0.5514543044532592,0.006594669501225426,0.5,balanced_chance,Unknown,Unknown,Unknown,13.514167702354422,0.005430905200227334,7.802408360828073,True,1.0,0.04344724160181867
